"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","R_log","G1+G2_log",0.000876460902088999,-971.1975,1175.9801,931.5406,978.087,12.106219,-21.043524,-5.010265,-16.928459,1.60437275731842,1.13191292072583,-2.19312902562904,2.99655375081565
