"","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
"1","sum_none","G-i_log",-0.274179680435709,1.86014,-25.61573,257.60126,-2823.09564,1.762225,-4.329505,2.548675,-6.726894,1.80187445414766,-16.7148634799639,66.0592316330951,4.32977138236336
