time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	objective_function	worker
2022-06-22 08:33:05	-6.48009196715429	213.83110480383	-93.2772632222623	28.3194857183844	-51.1234828736633	379.16883523576	-306.845623767003	98.8387620076537	-19.3495664279908	0	-1
2022-06-22 08:33:05	-3.35160358226858	-49.4987333659083	-346.222101710737	-5.10039390064776	-94.7829496581107	494.19165099971	-71.3084726594388	37.3865490779281	-77.2200134582818	0	-1
2022-06-22 08:33:05	-8.5090921712108	-221.371897030622	124.315243912861	336.044440045953	37.7602564170957	-269.885369576514	374.581045238301	-74.9445888213813	85.4552198201418	0	-1
2022-06-22 08:33:05	-2.49035843997262	194.656254956499	-388.917720410973	-31.7695157136768	-35.7893691863865	432.073005940765	-394.417332950979	77.1458436269313	86.4448014646769	0	-1
2022-06-22 08:33:09	-5.33390227029461	-214.082931617996	-89.2162831819515	24.4110892305717	-43.9347670902056	305.149236315386	-378.951985927652	82.1389525341525	-81.7030088097428	0	0
2022-06-22 08:33:09	-8.85414812595993	425.85953297343	-184.67570064903	-39.6912063598029	0.943986675636538	399.574278606184	-364.717768257344	86.7187927723483	-78.8766859224078	0	0
2022-06-22 08:33:10	-3.50634121820138	268.526142889603	-487.053772558042	19.0054962056391	-51.1234828736633	236.690334393675	-67.8136735880043	61.6870233640447	-84.4097137982978	0	0
2022-06-22 08:33:11	-6.48009196715429	155.670473400334	-93.2772632222623	253.739649911994	-51.1234828736633	406.391089833244	-273.487797411949	98.8387620076537	6.51663291659285	0	0
2022-06-22 08:33:11	-4.37291002073465	243.387396300077	-224.931598895992	-90.5402057361711	-53.233902276314	380.972823221566	-240.642772707545	98.8387620076537	-87.6487032259712	0	0
2022-06-22 08:33:11	-5.94087008260104	243.62819727714	-251.809099233005	-284.388600086559	-8.07061609939329	454.639725438207	-452.745285427701	98.8387620076537	-14.9634404686799	0	0
2022-06-22 08:33:12	-6.48009196715429	213.83110480383	144.568002158998	-140.087597291173	-37.27999058509	392.127266340212	-306.845623767003	67.084386740876	34.2141949656721	0	0
2022-06-22 08:33:12	-2.7517117828597	82.2506062637239	-93.2772632222623	74.9084517847577	-96.1533511729633	379.16883523576	-417.106934213278	98.8387620076537	10.1029151581319	0	0
2022-06-22 08:33:12	-8.20110094957842	104.766386926506	-250.18382272881	297.230092114526	-55.6884854509449	165.882795259355	-222.489250411006	98.8387620076537	33.1549130770286	0	0
2022-06-22 08:33:13	-6.48009196715429	213.83110480383	-131.019567963945	289.737463915934	21.5609970394555	323.351738816748	-456.667697519279	98.8387620076537	-67.1431106010029	0	0
2022-06-22 08:33:13	-4.87926680007439	27.8075005283147	12.8546971836617	28.3194857183844	-62.7820895287062	477.465663364907	-306.845623767003	74.1481523565705	-22.8785411263639	0	0
2022-06-22 08:33:13	-6.48009196715429	213.83110480383	-126.440002742886	28.3194857183844	-51.1234828736633	379.16883523576	-260.459466503125	98.8387620076537	-27.0286314516371	0	0
2022-06-22 08:33:14	-9.46903975910268	150.733333715394	-34.166774224811	-455.244707815154	-78.6476504625775	457.933458697492	-302.305519078025	65.9378575947204	-3.71061597075866	0	0
2022-06-22 08:33:14	-6.48009196715429	-228.69960328013	-93.2772632222623	-236.28562275322	-10.1156273710047	372.873942765976	-46.6852208078355	28.3366968154058	-45.5044317800605	0	0
2022-06-22 08:33:15	-5.90015540108024	213.83110480383	-146.843241365876	-4.76264284804666	-51.1234828736633	330.36716945314	-182.973114915203	98.8387620076537	7.78623974774694	0	0
2022-06-22 08:33:15	-3.78562199372748	247.015208731398	-289.630642728296	28.3194857183844	-51.1234828736633	379.16883523576	-306.845623767003	97.9988465483699	-75.2521270821908	0	0
2022-06-22 08:33:16	-5.43515223229589	-14.0335955117187	-93.2772632222623	41.0644254517926	-51.6166120596341	404.514932527121	-368.179667019694	82.1935527032695	8.60111858917245	0	0
2022-06-22 08:33:17	-6.48009196715429	444.18502283409	-93.2772632222623	-234.178900700835	-51.1234828736633	379.16883523576	-273.951766181845	32.6946892862247	-19.3495664279908	0	0
