time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	objective_function	worker
2022-06-22 08:33:05	-1.45957807824016	471.733204321936	-161.607505287975	328.458565054461	-14.5438943989575	40.8965221140534	-114.119455451146	42.2093248460442	-59.3215367291123	-0.00438517472148313	-1
2022-06-22 08:33:05	-5.97941487212665	330.076554091647	-393.160736886784	-8.70417570695281	-63.1365579087287	94.6276106406003	-156.759507488459	27.7345445938408	45.7265234086663	-0.00439204162155048	-1
2022-06-22 08:33:05	-0.489487122511491	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0445089484153654	-1
2022-06-22 08:33:05	-4.97374851349741	309.398848796263	463.181270519271	-427.301315357909	46.0662608966231	84.6072460990399	-242.207890376449	0.0600294210016727	-37.9483300261199	-0.00439204162155048	-1
2022-06-22 08:34:39	-0.705837594336679	297.998521171139	-375.219438884548	300.578490174057	-99.0802319701914	-317.615022948791	419.589891964963	-50.4789169113587	-30.7185234172502	-0.200341824564134	0
2022-06-22 08:34:59	-3.58839053836911	-125.364857200289	-342.58895601407	299.251335536169	-55.9017505848124	-260.79580234031	47.3509953879409	-96.4964388343918	-54.2354812482874	-0.00439204105041659	0
2022-06-22 08:35:15	-1.32191770847169	244.800542788974	-146.487840441588	448.347254337747	-90.5720445001964	-426.092915070771	-9.18296625730733	-79.9096357206687	-45.3467216414843	-0.00439204247066261	0
2022-06-22 08:35:31	0.962447681713456	177.710545249283	-376.220776647721	-97.1496810791589	-34.1475706333041	-375.241817440838	453.587232978968	-86.2449590116739	-24.2863307707012	-0.128864438961581	0
2022-06-22 08:35:51	-0.620869606631991	460.054376449589	-476.200140547007	457.800900448322	-73.5398629382888	-446.528856619084	110.127426362814	-30.4684260202199	-24.2863307707012	-0.0520008704583722	0
2022-06-22 08:36:14	0.99338509253848	-75.8569365218734	-333.413056590057	135.201162240694	-31.1767018791936	-375.241817440838	160.965901312	-63.0535112453295	-12.5108810396929	-0.05934034960105	0
2022-06-22 08:36:40	-2.28258116970405	448.789703062838	-283.691164015197	488.299416800527	-87.1417878003281	-444.45090742647	281.802980690672	-86.2449590116739	-96.8422074442521	-0.0549109399350068	0
2022-06-22 08:37:00	-0.489487122511491	-79.8117979652615	-259.67057093158	115.66623302324	-87.2176614589989	-375.241817440838	434.893714388706	-65.0892441144003	-55.3311514500365	-0.290853721230183	0
2022-06-22 08:37:22	-0.489487122511491	239.435519053346	-476.200140547007	324.599835788831	-34.057964119543	-375.241817440838	264.214883092791	-61.6740789817628	-24.2863307707012	-0.085060290265625	0
2022-06-22 08:37:41	-2.23972629971354	-98.6651785306417	-320.41057421422	343.475335444476	-87.2176614589989	-433.522838058537	264.214883092791	-16.7663748116148	-24.2863307707012	-0.674229305849073	0
2022-06-22 08:38:08	-0.489487122511491	61.2017964518173	-476.200140547007	243.284731375946	-82.7974733971628	-429.267028142818	82.7555592971583	-58.3076427286696	5.08563509421606	-0.0136075396723519	0
2022-06-22 08:38:38	-0.489487122511491	-243.741440620982	-373.015514740228	237.640029163247	-43.1031837986907	-448.207522067348	264.214883092791	-78.8472306200891	-24.2863307707012	-0.127378992447168	0
2022-06-22 08:38:57	-4.82221656173917	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-191.497622246804	350.624842327401	-80.7053783351019	-95.7129850951233	-0.0851339823714141	0
2022-06-22 08:39:17	-0.489487122511491	177.710545249283	-288.091030123445	324.599835788831	-1.47680798138202	-375.241817440838	138.058382877562	-43.1816490630559	-51.4389841792998	-0.0885039309303624	0
2022-06-22 08:39:41	0.644096938990349	394.669895490538	-308.326770552714	360.41378733031	-64.4010561557652	-305.644786242871	264.214883092791	-61.8938952426957	-24.2863307707012	-0.0670836624861712	0
2022-06-22 08:40:01	-0.489487122511491	232.078263464421	-234.119821958856	180.388925486898	-19.266089949415	-451.068091983878	312.490476197757	-87.1590294842118	-24.2863307707012	-0.0637410791563138	0
2022-06-22 08:40:21	-0.76564117802803	136.114925495323	-476.200140547007	149.489896597389	-87.2176614589989	-375.241817440838	264.214883092791	-86.853374219705	-23.3020757529569	-0.0404932359640742	0
2022-06-22 08:40:41	-0.80036211076189	177.710545249283	-476.200140547007	324.599835788831	-98.9278768851879	-216.193709778964	228.411053211834	-96.3712966966821	-24.2863307707012	-0.0218194899719385	0
2022-06-22 08:40:59	-0.54963443166484	177.710545249283	-445.28907442905	324.599835788831	-87.2176614589989	-375.241817440838	264.214883092791	-86.2449590116739	-29.5447937783811	-0.0459443788526665	0
2022-06-22 08:41:19	-1.74603418684948	177.710545249283	-476.200140547007	343.71352958482	-87.2176614589989	-429.860156008016	430.620759343376	-86.2449590116739	-24.2863307707012	-0.116897662530025	0
2022-06-22 08:41:38	-1.95349914815298	164.686725926425	-478.014353036255	400.198599729583	-87.2176614589989	-375.241817440838	264.214883092791	-93.456580326478	-24.2863307707012	-0.0372619320126772	0
2022-06-22 08:41:57	-1.1941460937111	177.710545249283	-391.706755213562	324.599835788831	-63.1060974027626	-375.241817440838	241.11609091405	-70.394317446442	-23.4715245865299	-0.0600955870040858	0
2022-06-22 08:42:18	0.634367777357539	177.710545249283	-476.200140547007	325.384228632418	-71.1688904590113	-375.241817440838	309.694055359877	-47.3932954794379	-24.2863307707012	-0.183802951574075	0
2022-06-22 08:42:45	-0.489487122511491	211.964224991628	-476.200140547007	324.599835788831	-37.5047546272239	-84.6588944906271	264.214883092791	-86.2449590116739	15.5858626219188	-0.0271230953421683	0
2022-06-22 08:43:05	-3.53856552015661	363.438670980581	-476.200140547007	324.599835788831	-21.9213953821621	-384.063635801031	383.234294320236	-86.2449590116739	-18.7623609898265	-0.068102889550169	0
2022-06-22 08:43:25	-5.97065272173258	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-446.571207983032	264.214883092791	-86.2449590116739	-64.1817763921594	-0.0470532015312631	0
2022-06-22 08:43:45	-1.55333817325342	177.710545249283	-445.507035241249	324.599835788831	-46.9697529602238	-328.642455784883	374.335764610233	-86.2449590116739	-49.7719998455744	-0.0920077457588679	0
2022-06-22 08:44:06	-0.489487122511491	177.710545249283	-142.071400195923	376.540235445091	-64.586147075955	-497.866167976187	264.214883092791	-26.4880151143521	-7.28560108358856	-0.331438533806468	0
2022-06-22 08:44:30	-0.784718797473194	489.725833614772	-498.394643488212	324.599835788831	-74.8538440498174	-375.241817440838	287.741521104029	-77.3121748625995	-24.2863307707012	-0.0424835029746039	0
2022-06-22 08:44:50	-1.32551478445072	395.707438426287	-476.200140547007	250.920189337548	-7.27405266319579	-375.241817440838	264.214883092791	-82.995702730451	-24.2863307707012	-0.0334950134460264	0
2022-06-22 08:45:09	-0.489487122511491	239.806691533474	-476.200140547007	300.653449767876	-87.2176614589989	-375.241817440838	283.407446056922	-68.2798442535508	-47.5402911914364	-0.0861047712757671	0
2022-06-22 08:45:30	-0.0810955709559564	439.631297828955	-115.872341894316	415.173446118733	-87.2176614589989	-408.637018937096	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0383123009063793	0
2022-06-22 08:45:50	0.758718297385605	177.710545249283	-453.128789164971	97.1469738226	-93.5962818811336	-128.809162371838	264.214883092791	-32.4616289086289	-93.018771701117	-0.249947417013141	0
2022-06-22 08:46:15	-3.81848787135445	177.710545249283	-497.480946624018	324.599835788831	-29.5685967591371	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0396431894118947	0
2022-06-22 08:46:34	-2.81433808123207	177.710545249283	-221.74022122373	242.608239399031	-71.4113569677269	-477.449147468104	273.173587423964	-86.2449590116739	39.298626302657	-0.0384048193529982	0
2022-06-22 08:46:54	-3.20403167036597	148.532820765483	-476.200140547007	324.599835788831	-87.2176614589989	-468.036332531968	303.771629491368	-68.8608085017473	-71.1252767688852	-0.121921877165168	0
2022-06-22 08:47:15	-3.15732639013193	177.710545249283	-476.200140547007	324.599835788831	-57.2227359193991	-375.241817440838	394.193640556479	-27.5367784565175	-24.2863307707012	-0.343493461980863	0
2022-06-22 08:47:37	-0.489487122511491	177.710545249283	-476.200140547007	462.938000529761	-87.2176614589989	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0485806537433224	0
2022-06-22 08:47:57	-0.489487122511491	177.710545249283	-180.210568082841	324.599835788831	-87.2176614589989	-275.64962408603	264.214883092791	-21.6463386750856	-63.3895423589591	-0.367421661567843	0
2022-06-22 08:48:22	-0.489487122511491	282.824390397997	-476.200140547007	492.757638039965	-37.3033656220351	-403.844452042853	-209.5560288435	-86.2449590116739	-24.2863307707012	-0.00439204162155048	0
2022-06-22 08:48:37	-0.489487122511491	141.141767339268	-476.200140547007	324.599835788831	-87.2176614589989	-225.903449386504	264.214883092791	-48.1929558124291	-24.2863307707012	-0.125106420929458	0
2022-06-22 08:48:54	-0.0136011878888229	209.341410692491	-476.200140547007	324.599835788831	-87.2176614589989	-205.243991476385	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0354264009016758	0
2022-06-22 08:49:11	-0.489487122511491	177.710545249283	-409.983096104734	309.148561088694	-87.2176614589989	-375.241817440838	264.214883092791	-86.2449590116739	-75.875815870242	-0.0570827176568274	0
2022-06-22 08:49:28	-0.489487122511491	58.2515744903604	-342.783230425563	362.226222509637	-87.2176614589989	-275.881513152826	236.522377827901	-89.6230974308126	-24.2863307707012	-0.0366731921738193	0
2022-06-22 08:49:44	-3.6339806927545	177.710545249283	-476.200140547007	436.197620733731	-87.2176614589989	-286.661206232351	440.257342556462	-45.575869796807	-24.2863307707012	-0.231259715227501	0
2022-06-22 08:50:01	0.735055995306592	177.710545249283	-476.200140547007	87.1823155132792	8.93069289530374	-375.241817440838	264.214883092791	-90.4101626962135	-24.2863307707012	-0.0358674186369975	0
2022-06-22 08:50:18	-0.489487122511491	177.710545249283	-476.200140547007	305.092664693159	-85.3782882327826	-385.178566056022	462.487623656119	-86.2449590116739	-24.2863307707012	-0.130074835549559	0
2022-06-22 08:50:35	-1.65957201583568	-29.0783650392647	-153.45983371179	206.263762283162	-87.2176614589989	-84.1463474671366	80.6225620234976	-79.3168406087225	11.3259781177109	-0.00439227818872377	0
2022-06-22 08:50:48	-0.489487122511491	177.710545249283	-476.200140547007	2.71892124534293	-74.2109631092475	-375.241817440838	382.941836763599	-86.2449590116739	-24.2863307707012	-0.0865257551240223	0
2022-06-22 08:51:06	-0.489487122511491	177.710545249283	-476.200140547007	247.00446675522	-87.2176614589989	-464.675088341059	264.214883092791	-86.2449590116739	-31.8030733192574	-0.049026562558238	0
2022-06-22 08:51:22	0.501171310016492	177.710545249283	-269.40792239189	287.140359798518	-97.8237906106866	-162.101881744456	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0370897703833367	0
2022-06-22 08:51:38	-0.489487122511491	177.710545249283	-476.200140547007	455.277438392158	-87.2176614589989	-404.52621639456	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0500510576833801	0
2022-06-22 08:51:55	0.639741664757252	177.710545249283	-476.200140547007	130.906468345545	-46.5849258518827	-263.75773243557	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0355799617837561	0
2022-06-22 08:52:11	-0.560101348633406	267.606097885526	-476.200140547007	324.599835788831	-87.2176614589989	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0388340153681222	0
2022-06-22 08:52:28	-0.489487122511491	433.422871045859	-186.852715556014	436.960771378095	-87.2176614589989	-438.948967937301	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0391259712784524	0
2022-06-22 08:52:44	-0.489487122511491	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-418.264439993772	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0469464199344169	0
2022-06-22 08:53:01	-0.489487122511491	177.710545249283	-476.200140547007	403.31994136074	-99.8984039051323	-316.307943489682	264.214883092791	-77.9689041289416	-24.2863307707012	-0.0549221348692097	0
2022-06-22 08:53:17	-0.489487122511491	275.685306036073	-476.200140547007	324.599835788831	-87.2176614589989	-446.765921670554	264.214883092791	-98.524994009978	-24.2863307707012	-0.0308412705939404	0
2022-06-22 08:53:33	-5.04303291472262	-18.0392482380333	-476.200140547007	324.599835788831	-39.406703448352	-375.241817440838	264.214883092791	-97.4795530812439	-41.1816814505835	-0.0401316258866522	0
2022-06-22 08:53:50	0.263515108202607	128.877216011163	-479.728142930815	355.477046595999	-84.9600237970523	-375.241817440838	-28.2551482996841	-61.1259329970112	-24.2863307707012	-0.00439204753157005	0
2022-06-22 08:54:04	-0.489487122511491	379.53015773033	-476.200140547007	324.599835788831	-65.1341198393673	-481.776044962352	264.214883092791	-90.2487497727894	-24.2863307707012	-0.0342075207241285	0
2022-06-22 08:54:20	-0.489487122511491	162.3676113714	-476.200140547007	324.599835788831	-77.6991427787631	-368.25184073071	264.214883092791	-86.2449590116739	-31.9976119385536	-0.0469227784866595	0
2022-06-22 08:54:37	-0.270844688270576	177.710545249283	-114.654745854824	324.599835788831	-41.3063994935071	-375.241817440838	404.495608300456	-86.2449590116739	-24.2863307707012	-0.11425499581083	0
2022-06-22 08:54:55	-0.489487122511491	177.710545249283	-476.200140547007	295.367417665607	-87.2176614589989	-377.040053174399	453.074303847732	-86.2449590116739	-24.2863307707012	-0.124948737498575	0
2022-06-22 08:55:11	-0.489487122511491	177.710545249283	-284.780214409937	324.599835788831	-87.2176614589989	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0474522822369686	0
2022-06-22 08:55:28	-2.64296632567459	-12.3611486248382	-219.438999834535	260.642770705621	-87.2176614589989	-375.241817440838	330.76897126213	-86.2449590116739	-24.2863307707012	-0.0916761504836671	0
2022-06-22 08:55:45	-0.489487122511491	371.555227314794	-476.200140547007	264.220613179909	-93.9128435067517	-375.241817440838	264.214883092791	14.8226739378475	-24.2863307707012	-0.755898615502507	0
2022-06-22 08:56:10	-0.489487122511491	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-375.241817440838	154.845246483936	-86.2449590116739	-24.2863307707012	-0.0160471564717987	0
2022-06-22 08:56:27	-0.489487122511491	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-375.241817440838	264.214883092791	-98.318633489014	-94.3968236819805	-0.0433545171775537	0
2022-06-22 08:56:44	-0.489487122511491	177.710545249283	-397.077114531567	219.867728436651	-87.2176614589989	-460.0788205303	388.83985152298	-86.2449590116739	-24.2863307707012	-0.104620684490043	0
2022-06-22 08:57:01	-0.489487122511491	372.117998322588	-362.481071209678	324.599835788831	-87.2176614589989	102.272385268531	-153.954176000678	-48.4580334660855	-32.8637543056727	-0.00439204162155048	0
2022-06-22 08:57:15	-0.236417747758103	-158.200015017249	-476.200140547007	324.599835788831	-54.5711502660389	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0784648994232752	0
2022-06-22 08:57:33	0.796946615797906	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-481.003255356593	298.143526972282	-97.1105322552982	-83.3177667025134	-0.0647578883805937	0
2022-06-22 08:57:54	-0.489487122511491	177.710545249283	-476.200140547007	108.41822510425	-87.2176614589989	-368.110454222153	264.214883092791	-53.8200343010517	-24.2863307707012	-0.113381301345988	0
2022-06-22 08:58:12	-0.489487122511491	177.710545249283	-476.200140547007	324.599835788831	-87.2176614589989	-478.458074267567	324.047057181492	-72.9948066433231	-24.2863307707012	-0.10778006172403	0
2022-06-22 08:58:30	-1.09121678082903	177.710545249283	-476.200140547007	241.05012027735	-99.8739960554037	-375.241817440838	264.214883092791	-86.2449590116739	-24.2863307707012	-0.0408216634761603	0
