time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	objective_function	worker
2022-06-22 08:33:05	0.972157545853406	191.451966064051	-406.657533021644	272.554021095857	-93.1969276163727	-471.751076867804	29.4438896235079	7.35399900004268	22.1569366753101	0	-1
2022-06-22 08:33:05	-4.02102756593376	361.327571095899	184.925814624876	-187.962147640064	-81.0370573308319	446.411002893001	38.9450404327363	-9.22220470383763	-59.4778636936098	0	-1
2022-06-22 08:33:05	-7.83476672950201	-21.0964835714549	-284.822839777917	299.48950256221	-93.2996091898531	-499.671216355637	234.574396396056	35.571919940412	-22.2172959242016	0	-1
2022-06-22 08:33:05	-6.30460932897404	140.22543025203	243.470510467887	121.385282371193	-31.2192632351071	114.116027019918	388.107892358676	-25.3914173226804	-87.0944358408451	0	-1
2022-06-22 08:35:21	0.605326676475813	-127.878278168203	-387.407082961411	377.727118758748	-80.6220169190793	-393.446234511837	-20.5239919431526	-2.53532707263926	-17.5472599571454	0	0
2022-06-22 08:35:48	0.186465385417005	391.739723992731	-155.304761441413	187.23393996547	-70.7975576016729	-439.800203467399	-23.2140090491969	-17.7486422045757	40.3867733728009	0	0
2022-06-22 08:36:15	0.135924635475587	29.409927420319	-145.163474235989	233.003686097026	-42.8252843925773	-373.480408107442	-17.1009864012944	-32.2052535100639	2.96887061671108	0	0
2022-06-22 08:36:42	-0.886744098174811	-184.493097935351	-342.185721306039	442.082187745652	-95.3838580285399	-445.700853932251	168.899841419761	-31.5025058986252	87.6455450702898	-1.10707764674693	0
2022-06-22 08:37:28	0.839390490073799	121.46939365698	-134.664073366183	160.273890522262	-93.1969276163727	-426.259826632864	29.4438896235079	41.8048446739069	8.55184151548313	0	0
2022-06-22 08:37:55	-0.651329969832077	191.451966064051	-82.025026384604	322.921796180732	-93.1969276163727	-95.9349740633461	273.026224766886	7.35399900004268	22.1569366753101	0	0
2022-06-22 08:38:21	-0.625784767363542	191.451966064051	-251.759290944902	250.288346705819	-83.747990469224	-471.751076867804	255.689647816824	7.35399900004268	-11.5388141400273	0	0
2022-06-22 08:38:47	-0.253430886311518	126.392834366202	-430.168287462291	469.203414770804	-71.2669397130651	-471.751076867804	-76.7047071733187	-18.4287532504187	22.1569366753101	0	0
