time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	objective_function	worker
2022-06-22 08:33:05	-3.9420427668374	82.1714920457453	-264.360042754561	182.247107615694	-81.9566775113344	-297.21323470585	-272.02789997682	-91.5272305719554	5.18003473989666	0	-1
2022-06-22 08:33:05	-9.2574575683102	-431.98848888278	263.067675055936	237.471198895946	-79.5038154814392	343.126063700765	-31.9020189344883	-19.7031619492918	92.1484857797623	-1.76901763091776	-1
2022-06-22 08:33:05	-7.76628415216692	-355.552150635049	92.8693353198469	280.526380287483	47.9006151203066	-88.5150500107557	-392.851149430498	78.5907063633204	7.19983191229403	-0.00439204162155048	-1
2022-06-22 08:33:05	-0.869156839558855	407.561769941822	478.534656809643	10.8591204043478	-36.8691599927843	397.028429666534	-7.95750459656119	14.2040698323399	-38.3116925135255	-0.00439204162155048	-1
2022-06-22 08:34:56	-7.51709035380223	-282.118243170832	182.151096835788	67.2582819987173	-82.8815811863003	467.785014941199	-183.128770117384	-65.1937854646943	61.1545989765777	-1.70839978667907	0
2022-06-22 08:35:21	-7.96805889620573	-382.525087257802	400.549222342411	18.4670676996623	-93.0878289418871	304.708899159004	19.7380834132709	-48.3915080584695	60.7401879486	-1.65277164067938	0
2022-06-22 08:35:47	-6.29601811672575	-435.470667461021	467.519319534052	296.172892535733	-80.3571696846675	484.15243165513	-9.24794052574703	-19.7031619492918	98.5419987479591	-1.78513942953032	0
2022-06-22 08:36:17	-8.78076380844215	-228.540720875713	263.067675055936	237.471198895946	-79.5038154814392	83.6454069697462	-49.2646131503614	-60.3803187242858	74.3740239918117	-1.70755134910245	0
2022-06-22 08:36:44	-8.66793986384291	-394.799083616922	139.722580435435	294.817091969089	-67.2667663022036	343.126063700765	31.1687293605705	49.2493365046486	45.4758922032008	-1.78255553157281	0
2022-06-22 08:37:17	-7.56775467339677	-468.267483833571	439.836035174141	129.95006077799	-79.5038154814392	402.760336635974	199.820966066343	-34.1609859130395	92.1484857797623	-1.7280681155434	0
