time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	objective_function	worker
2022-06-22 18:42:55	-4.17287447396666	483.93977782689	213.67473131977	-419.225508114323	-59.477960318327	469.516745768487	212.454909691587	41.9618749991059	52.3293573409319	0	-1
2022-06-22 18:42:55	-7.7171586540062	-299.869669368491	292.845862684771	-94.9556652922183	16.9068935792893	-316.744667012244	-450.076758861542	-34.0448312927037	-72.5659561343491	0	-1
2022-06-22 18:42:55	-0.268654529936612	-153.719009598717	-432.532002683729	8.53635021485388	-77.3341686464846	-206.087154103443	123.70910984464	-69.839479541406	6.34435941465199	0	-1
2022-06-22 18:42:55	-4.30099540762603	32.6369574759156	61.790655599907	218.37377268821	-86.5260771475732	-32.496552914381	56.0906464233994	-24.0970368962735	89.6021745167673	0	-1
2022-06-22 18:43:02	-2.99267845806556	456.614784918109	25.5009958360549	-205.354727053945	-49.2217354914877	377.099999356399	-161.730525320128	30.6016435531612	91.5308936419038	0	0
2022-06-22 18:43:03	-2.03446840141357	320.98935264552	291.889050145654	-71.382670873759	-5.50600610120794	288.895414379957	33.1110303970523	0.0605512319259418	68.2361036165046	0	0
2022-06-22 18:43:03	-3.59761197426186	487.064394184341	306.822058101309	-193.658845104496	-91.1407444419268	341.935316726147	212.454909691587	0.617183062635	7.8238720437257	0	0
2022-06-22 18:43:04	-5.66383670879927	175.7325028443	182.628672810592	-415.40807866261	21.1737576462826	447.532651806131	-32.6251423795447	84.8678241325193	65.7937638109084	0	0
2022-06-22 18:43:05	-4.17287447396666	487.699609752942	247.775715028595	-412.6569779727	-2.00924258480015	368.683889980061	212.454909691587	41.9618749991059	52.3293573409319	0	0
2022-06-22 18:43:05	-4.17287447396666	483.93977782689	213.67473131977	-437.364502725575	-54.6758047475404	469.516745768487	212.454909691587	-2.59534137477742	32.8606181230011	0	0
2022-06-22 18:43:06	-6.18567212267468	245.946106148351	-86.8364622742861	-419.225508114323	-59.477960318327	469.516745768487	212.454909691587	41.9618749991059	76.5431407842396	0	0
2022-06-22 18:43:06	-5.94927283348077	278.35417178336	276.678510931381	-437.877067645548	-20.6128391943258	396.259726252602	-20.4095931186661	23.4042405657901	-6.34984943478388	0	0
2022-06-22 18:43:07	-5.21692626359514	499.749801584243	213.67473131977	-475.588334550096	-53.0234812961449	269.431987524532	212.454909691587	2.44725906626118	16.9009969327542	0	0
2022-06-22 18:43:07	-2.93826459005746	483.93977782689	333.869982520633	-472.301672772304	-37.6437540306816	271.036544637065	212.454909691587	52.1514154485528	2.33507959528531	0	0
2022-06-22 18:43:08	-1.48064906148155	208.481305668102	164.632830288195	-477.20452169923	-97.5821732904206	469.516745768487	212.454909691587	70.8817989259022	66.3898559806767	0	0
2022-06-22 18:43:08	-4.17287447396666	363.461262815564	350.184625232239	-419.225508114323	-81.8805798215838	469.516745768487	212.454909691587	41.9618749991059	52.3293573409319	0	0
2022-06-22 18:43:09	-3.43282489712183	349.713108978872	292.892765257671	-183.3318532942	-59.477960318327	469.516745768487	212.454909691587	-15.6155627503339	98.9098681982688	0	0
2022-06-22 18:43:09	-4.17287447396666	483.93977782689	136.259398835346	-464.322599214656	-60.5304598251261	454.409467086534	249.060245500588	53.0276574691945	52.3293573409319	0	0
2022-06-22 18:43:10	-1.38208002498906	483.93977782689	213.67473131977	-298.719482374098	-91.3352084496541	120.242137049628	383.134929651055	41.9618749991059	52.3293573409319	0	0
2022-06-22 18:43:11	-4.17287447396666	483.93977782689	452.969062913974	-329.987240882256	-99.7259351079087	469.516745768487	212.454909691587	46.5016331526835	52.3293573409319	0	0
2022-06-22 18:43:12	-4.17287447396666	483.93977782689	204.804901023053	-419.225508114323	-59.477960318327	469.516745768487	155.437510419115	72.8036015512872	52.3293573409319	0	0
2022-06-22 18:43:14	-4.30012856765768	483.93977782689	445.808729979161	-419.225508114323	-11.8214727665563	291.721156121258	212.454909691587	41.9618749991059	91.7114090371359	0	0
2022-06-22 18:43:15	-5.00587269793745	97.2937553558149	232.58224012141	-427.040023121101	-59.477960318327	367.747839895875	212.454909691587	41.9618749991059	46.3998419598346	0	0
