time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	parameter_7	parameter_8	parameter_9	objective_function	worker
2022-06-22 18:42:55	-1.95382114103995	475.824733264744	435.450903372839	-357.867033686489	-97.0445854123682	-105.699033476412	200.705586234108	68.591579515487	26.2106763664633	0	-1
2022-06-22 18:42:55	0.21454795752652	-446.086212061346	-179.092075908557	-439.914670074359	28.6590094212443	-302.793295355514	190.859889145941	38.4319964796305	93.1820213794708	0	-1
2022-06-22 18:42:55	-8.25732920248993	-7.77606666088104	166.671633953229	-235.556854400784	38.4832202456892	-116.664627101272	-111.503179650754	97.1715641673654	-30.6024304125458	-2.71026032582696	-1
2022-06-22 18:42:55	0.79648831859231	-30.9486363548785	394.208212150261	-481.395494891331	-54.6627127099782	142.594660399482	-344.313370995224	-27.2000449243933	-7.09506385028362	0	-1
2022-06-22 18:45:48	-7.71160779810787	-6.81930703710672	54.7985458953191	-106.935354989369	59.4182094546695	-119.328203828753	106.249427537346	91.9469714591723	-81.9163542797042	-0.00439204154420457	0
2022-06-22 18:46:08	-7.42602575205719	35.8047581961007	172.895177156	-461.335054915426	42.4749714847462	-333.055096750793	17.2895144052548	99.224517557383	-49.2615193307465	0	0
2022-06-22 18:46:42	-4.69982960897487	122.752146977337	80.2954404386464	-259.598558130139	38.4832202456892	-258.065899436178	-268.138502269079	54.8325509909805	30.4660380289138	-0.00439204447147396	0
2022-06-22 18:47:01	-8.67407701791806	-7.77606666088104	0.434651047508453	50.376866059415	59.0760961858866	-185.804334005341	114.128839905128	85.9499485741207	-60.1297270796419	-0.00439204632832113	0
2022-06-22 18:47:22	-8.25732920248993	84.6589806942179	217.422473066867	-273.002763745604	51.3329807676861	-85.5980934170218	-111.503179650754	97.1715641673654	-42.011160955893	-0.00439204164451847	0
2022-06-22 18:47:42	-8.25732920248993	-1.83239497700299	289.881542078536	-262.692889218957	55.8557043952444	-116.664627101272	-111.503179650754	22.3877848519866	-30.6024304125458	-9.77020126492055e-30	0
2022-06-22 18:48:16	-6.81609694959893	105.115739151953	67.5984379536689	-35.1282686186268	62.9720785951091	-455.982584137218	-0.858827652096437	92.3007659176103	-63.6434684002867	-0.00439262101165025	0
2022-06-22 18:48:36	-7.58333852287888	-289.354877996014	198.127237164053	-72.6590899384654	12.931665418821	46.0995444348666	82.3810203604862	73.840080342065	-41.719824922714	0	0
2022-06-22 18:49:09	-7.18011148554279	-432.744970630105	95.6843193818116	-217.436868075101	65.6543718985395	-215.598713816084	-210.209626086425	48.6352479553262	-25.6536590140207	0	0
