"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","Ig_none","I_none","Ig","I",-7.63284219465547,0.972157545853406,191.451966064051,-406.657533021644,272.554021095857,-93.1969276163727,-471.751076867804,29.4438896235079,7.35399900004268,22.1569366753101
