"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","Ig_none","I_log","Ig","I log",-1.7953584002502,-9.70556866841928,255.915930487654,-486.324313944534,202.354244652399,7.15724517690767,-389.187830004548,321.375538182323,-50.0489840538327,95.3504124402549
