"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_log","I_none","I+Ig log","I",0,-6.48009196715429,213.83110480383,-93.2772632222623,28.3194857183844,-51.1234828736633,379.16883523576,-306.845623767003,98.8387620076537,-19.3495664279908
