time	current_current_current_current_current_current_current_par_1	current_current_current_current_current_current_current_par_2	current_current_current_current_current_current_current_par_3	current_current_current_current_current_current_current_par_4	objective_function	worker
2022-02-05 10:16:49	-0.366649938394555	-30.5801636470455	261.300496084531	-497.960477591487	-1.98028681668535	0
NA	0.99500210118332	14.4576265603722	133.643934946757	-6.67389429609503	-0.941432971149937	0
NA	-2.42763661714775	-24.1886020221267	452.328245197762	-288.826127928166	-0.00476527508370152	0
NA	1.43093021914236	7.67136145124331	-128.772556379873	214.926721075148	-0.246976714513808	0
NA	-0.0533716430587266	-2.82122177210714	60.6742675972897	-221.834858961882	-6.92290587793494	0
NA	-0.353380115342474	5.10833093181219	432.933229229245	-188.266187547231	-4.19156958575083	0
NA	-0.0432035286473519	34.2442374833958	405.85643115822	-109.673599620281	-2.54746192076038	0
NA	-0.0224716714089751	12.0831173101342	-111.379152198942	-89.1220850501285	-4.90830961884006	0
NA	0.0440033732197006	-12.7706641660774	361.610777660913	-18.6207746213431	-5.22375450018356	0
NA	-0.737206802823697	-27.4583264705797	182.62353880491	-387.085837447599	-0.389253434098317	0
NA	1.75009161407386	-10.6835501970543	-9.39747185193173	-321.848795914372	-0.0322465939548111	0
NA	0.239674382083679	-3.14099410264221	4.22981743021587	-315.296378202595	-6.46715181004443	0
NA	-0.110136139165692	-7.29045470824767	97.1439592436797	-500	-7.91726770675178	0
NA	0.162012519995567	0.851446653643356	131.377589905026	-425.945661474369	-4.15009827574325	0
NA	-0.326050949328773	-5.38484851094135	50.5213528733473	-128.15550163343	-7.03603734054628	0
NA	-0.0296866464659696	-7.98332510838569	-305.028736697016	-196.954512025805	-4.5039829473397	0
NA	0.126445064734718	-22.4374667375465	273.31432828471	-283.587315518387	-6.60664741587304	0
NA	-0.132124384526787	-55.1617656598421	191.760622930524	-371.020705271322	-2.15359014757099	0
NA	-0.0993768873936007	-10.8342273388966	74.1777319468598	-500	-6.51751612742962	0
NA	-0.0548086695735055	-7.88821766995914	84.1907013164895	56.0965481110028	-7.20490177549331	0
NA	-0.177006976240526	-1.43993623169463	214.831922761879	-176.368969393148	-5.02979067210571	0
NA	-0.0962998041216391	-9.00774242787297	341.948168474209	-375.256318344302	-5.34470490154457	0
NA	0.995903752363596	2.42848597349219	-211.123235884234	17.2334477222379	-2.52176365278341	0
NA	0.543466660853122	-1.76459562716431	202.510815076336	-271.86473934313	-3.09523403500691	0
NA	-0.188633966963507	-24.8868833931182	34.6375007790614	-199.944387774273	-3.31929385229541	0
NA	0.00239666229632207	-23.5458588069858	89.7777854422698	-347.725059729025	-4.26160373979029	0
NA	-0.85178452431464	9.24323883005074	194.703346427935	-183.289287320172	-0.592545980476794	0
NA	-0.288909677903618	-1.0981609882672	-31.4404994168412	-15.9035357638079	-7.00121639849346	0
NA	-0.56468020589531	-6.95486612236775	386.929329058305	-113.953137987093	-3.90781495192314	0
NA	1.35778149990843	-9.30772291635334	82.4851281976133	-332.606265793006	-0.766954059112667	0
NA	-0.301742717856157	-43.3857847914128	-35.2041235305268	-500	-1.59834558862411	0
NA	1.23793719743961	-36.4159700704466	-166.666666666667	-278.736484157305	-3.45854718743996	0
NA	-0.0479853017324569	-5.95356125920999	-156.041735482954	-72.1502899748565	-5.00958051021932	0
NA	-0.0566756056190153	-6.8205588125949	-200.970560208765	-274.044194611431	-4.78065746399535	0
NA	0.0386399234796286	-15.4261109479745	263.400704599442	-172.833256395218	-6.15165586447773	0
NA	0.274899330953582	-25.2126232481663	-9.74316614322436	-500	-4.41096088364735	0
NA	-0.0538932984417946	-26.3560467345406	149.650326629667	64.991764763243	-3.98048721689624	0
NA	0.629997689298552	-30.5401807484636	258.152895882877	-425.985603265834	-5.69300995444054	0
NA	-3.46292592844187	-1.79813660841047	129.243105557997	-427.240566027314	-0.0044444614619194	0
NA	-0.0918478588186165	-59.9780216075947	429.498670422979	-263.902568006703	-2.2590352728719	0
NA	-0.474519024227265	-8.58708305986045	67.279710662567	-199.086095539592	-4.44519203614765	0
NA	1.18750046964541	-24.441659246495	316.102024275122	236.192148931563	-3.18747556468364	0
NA	-0.0587165072247187	-7.9209445375555	131.727941243673	-477.536380563378	-6.59496751912827	0
NA	-0.273475905868968	-17.6121194317821	181.322157675271	-206.344351650703	-4.50068587784767	0
NA	0.496670509417584	9.46278500504791	132.026759195178	-369.832459263265	-2.33071593175001	0
NA	-0.0169507681059119	-21.8502683148593	226.269781987447	54.4556392575527	-7.17096942219001	0
NA	0.402510247354204	-67.238926023289	60.2174937857304	-275.167542320287	-3.58513322546886	0
NA	0.537297366033377	-0.47040530093798	88.5932249324609	-387.323281798923	-3.46641432830799	0
NA	2.12347806895315	-3.87950337696646	452.548354215874	-132.020131788517	-0.000489723361776052	0
NA	-1.51119390894343	-5.26373979302995	70.5811392177487	-270.065278916164	-0.00741264277588447	0
NA	-3.2740208288794	-12.9421790629044	198.798577096427	-199.16793057754	-0.0044668768412858	0
NA	-2.97226957726814	-9.10324189568922	-125.700708520888	-238.966232962334	-0.00452405348015963	0
NA	1.90054475085586	31.0364889764128	146.581770092815	35.2036161107226	-0.00575263863979439	0
NA	2.19379445366628	-34.9782207411902	-231.976288249262	16.506525324436	-0.000192791207609087	0
NA	-0.283454137801109	-6.26978380277091	89.4724944616252	28.9596646072701	-7.29052935777755	0
NA	0.187688148834275	1.93038577007463	120.851532596974	32.7521869741283	-3.94455173949483	0
NA	0.0299158632125912	1.8432459870182	-3.78521883133748	-151.237031366731	-7.0081872354732	0
NA	-2.96564562296864	5.30005562334208	76.1339470235665	-170.640547704927	-0.00452571169046305	0
NA	-0.197072577649188	-10.403729353433	94.3212404761046	-185.512415600506	-7.44815275827956	0
NA	-1.71142766758284	11.2227035553619	214.671259925615	-273.906096384662	-0.00614080328030369	0
NA	-0.78461584684328	-9.00176433588407	69.9568604811412	-500	-0.563083062270427	0
NA	-0.123342169629152	-19.8910820363489	386.431268434915	-170.832064385323	-6.28102906303403	0
NA	-0.737646296636763	-31.2517722799603	-13.5259653909039	-416.96140884388	-0.332065475245242	0
NA	-0.358277353068958	-46.5250433757976	337.305384936585	-389.559763333352	-1.26596561711648	0
NA	0.0832489527343007	-24.1361541833043	54.1680695573998	-15.9875038627393	-4.335698131769	0
NA	-0.120373812585017	-14.3171537813528	205.077285106844	215.98168659525	-6.73620565056783	0
NA	0.324952081670689	-26.0183121377047	37.6775605640678	95.2405853562924	-4.50203934589684	0
NA	-0.00496850212974788	-28.4131239693223	164.080172260853	-127.330894413362	-4.00256118597784	0
NA	-0.120581450241235	-5.01972643755318	362.08418304464	-332.209362261977	-4.90374804648893	0
NA	0.500732177612322	18.0441973855478	52.8482199800312	-180.524269893926	-1.89376294590012	0
2022-02-05 10:19:37	-0.301789338092055	-57.4493598683132	119.79578765995	-193.509667693523	-1.21302003867994	0
NA	-0.61759022727596	19.7881842900598	192.938779256118	-117.607355743644	-2.44365564512844	0
NA	-0.314987490312928	-36.7202951229817	118.994911864429	-307.131245912378	-1.85052791291297	0
NA	0.845897307844831	-15.2277718915197	-381.280597969266	10.6065642613529	-4.22316105031695	0
NA	-0.0554424482600223	-9.54562276092408	35.5955532699252	-500	-5.79016439162268	0
NA	0.634097711165874	-13.9358880198972	322.44939055846	-500	-3.7595029521942	0
