time	current_current_current_par_1	current_current_current_par_2	current_current_current_par_3	current_current_current_par_4	objective_function	worker
2022-02-04 18:03:49	2.60034245668609	-0.687859348924455	185.184274538773	251.01599694293	-1.65793736120991e-07	0
NA	3.1843175879909	-16.9625018929664	232.569172975075	-281.516498990825	-9.25032649449954e-15	0
NA	-1.63392449043289	-30.5553035836387	405.510299315822	39.5643280981046	-0.0065000844841265	0
NA	2.27015541553155	-20.7303319404356	457.770951439052	168.673040279212	-6.23059069029946e-05	0
NA	1.50293926920784	-63.1422787227101	381.552779620309	122.020951986018	-2.27109231008134	0
NA	-0.412108291912137	-44.8366934433432	500	-66.6148705678689	-1.09188973252831	0
NA	-0.570433013796298	-31.3498688602969	358.40677696388	-343.09033667691	-0.884065811210912	0
NA	1.22825010983372	-33.3949053471916	243.666017125301	73.4882851367997	-3.5053792645657	0
NA	0.209281546068882	-28.8410560324099	300.618529722275	-82.48939057531	-6.79344697702507	0
NA	1.74631370385856	-14.7745471128905	135.588200743589	100.132082411417	-0.0352163735066926	0
NA	-0.117494826250885	-28.0889772077238	226.639906038075	-9.88199371528691	-3.7034753959485	0
NA	-0.230691552262583	-15.1361008449161	248.872359017226	233.843078332637	-7.08253450796807	0
NA	2.25297647185001	4.68151135961913	333.083881576186	136.182824722948	-7.98615623756893e-05	0
NA	1.08470318956892	-17.6658164234207	291.756262832384	121.482267986634	-3.06938465826963	0
NA	0.488536894249064	-7.26524864616618	225.754091783346	202.332447415844	-3.75824312267182	0
NA	0.406084486919374	-20.4972241424035	255.459332705472	157.649382155302	-5.56716859308015	0
NA	0.0378575443239002	16.6754775298829	124.431763997654	-72.2663663741257	-3.01540486423754	0
NA	0.489622097075174	-0.935631025093215	284.7388801427	277.66826036355	-2.9866414876597	0
NA	0.236223880237715	-22.570060739772	185.14429016338	164.351761566796	-6.78116368601812	0
NA	0.24354729426248	-24.8432959639098	384.857509790732	133.260520886827	-5.86605268258226	0
NA	0.087151861376185	-29.5775249849345	332.861527035866	257.973684979607	-6.92725490871752	0
NA	-0.28438459776147	16.4786204768361	209.479099944708	-76.6013487011292	-3.65508818901798	0
NA	-2.86643611239478	-6.87970327530178	202.001535618412	151.332674267051	-0.00455321293351379	0
NA	-0.593428164851421	-22.4610896873593	147.064462436155	-333.632094616186	-1.16695371720912	0
NA	-0.940375480001537	-9.93063687396722	304.243498692542	-318.603061026826	-0.0995904582959843	0
NA	-0.645857033394555	-38.691343129909	302.126302760062	137.62019692581	-0.451785008973176	0
NA	-1.34364849265773	-17.089877865568	81.6187753827269	221.77562016418	-0.0096913417797046	0
NA	-1.52995560393043	46.9803267739421	332.633393052802	-126.358142784338	-0.00736778851333203	0
NA	-0.245142462876019	-50.8017746166569	171.942835699009	-5.36778533818671	-1.68774478674434	0
NA	-2.31121371355282	-21.2265863965162	425.983877681428	-61.4496909127203	-0.00486152057985257	0
NA	0.489509493308778	-4.07747080735425	500	-81.0275257931457	-2.93390133574625	0
NA	-0.672011179767206	-75.6890551218322	383.672609908922	56.0707763177887	-0.163549493873464	0
NA	3.06468696459892	-25.4907309835753	165.344540237325	67.6217237242923	-6.53300524397495e-13	0
NA	0.392991304243587	-33.8441901599044	207.619317317146	499.999999999999	-5.80165014613258	0
NA	0.0578824171681878	16.8437419588444	344.06469216682	-118.222509481489	-2.86709998244053	0
NA	-0.0144338003861904	-21.7140536352758	99.2167409242227	244.85028251419	-4.46130515278014	0
NA	-0.425116106259802	-41.281469825112	214.19905729324	401.486510176588	-1.10053659254632	0
NA	0.263115717648717	2.04139573204746	247.809320422343	189.901513738115	-3.37594127356095	0
NA	-1.3052908006989	-29.4910102332688	398.29763485539	417.693211312148	-0.0104319585186102	0
NA	-0.946726642640687	54.8244079079301	300.421770782342	35.3539269218178	-0.83911192469321	0
NA	-0.732723261420609	37.7047313286881	259.33936543748	-58.652949903107	-1.58444249078568	0
NA	-0.475617020054673	-23.9838057326609	106.993493960868	45.3787513389089	-1.72068610563989	0
NA	2.03710392520447	-17.2314241306494	456.465618158076	-151.251178692157	-0.00149300060448192	0
NA	-0.38063488764867	-38.8972033664708	243.993658399114	3.97209916263768	-1.41698340769161	0
NA	-0.0107734220441438	-28.5606072923217	388.318507537246	-401.486176057995	-6.88478252116399	0
NA	-3.29500767616658	-66.156917878174	-51.740848166904	453.21880669548	-0.00446397758950636	0
NA	0.150313787944886	3.64600002616317	461.819248950779	270.838439403552	-3.30526231352761	0
NA	0.273088354911484	-14.493227516378	311.233806394142	270.529787877068	-4.94299384273625	0
NA	-0.0873327605907164	1.58960100737042	376.445114244858	349.134561454295	-4.12128766200037	0
NA	-0.147399235119135	-9.95060384876477	261.110580348722	76.9408556147293	-5.77897067521758	0
NA	-0.372057280264266	-10.2348223787338	261.872876401913	378.463456146437	-5.98815237905117	0
NA	-0.140049442774309	62.0161105003049	427.737922252361	297.378619660027	-2.37377731657518	0
NA	0.172599362217683	-17.8655590769567	125.284403560778	434.149507837638	-7.06927549633311	0
NA	-0.763531936235566	1.20034327026265	143.711866206936	214.932305538156	-1.22551564243191	0
NA	-0.309084695994947	0.407229358709433	85.2333971630611	367.03350348759	-5.41940305955908	0
NA	-0.447178302369802	-39.7955911063628	206.467500367924	319.753319263886	-1.05076685900143	0
NA	-0.578697190025439	3.14663814676364	167.6530230857	321.669946069286	-4.24985714707574	0
NA	-2.79432348936375	3.20729445967779	93.7125247704576	479.885886407835	-0.00457676090013354	0
NA	-0.252761036678543	-16.0125043504458	270.88163714716	1.41653541191602	-7.01637247288667	0
NA	3.12609917004477	14.4228365661746	119.428024939582	22.9958524848197	-7.82690084176021e-14	0
NA	-0.0615285361538117	-55.0130508678828	101.140636823468	325.583780780812	-2.48892475087514	0
NA	-0.111940064286952	12.512685117772	281.840919337035	500	-3.48857329147578	0
NA	-0.655175623334701	-14.9223131681189	250.570656182833	242.478545407991	-1.31876303339886	0
NA	-0.0120312474515403	16.2336345243907	237.307943612892	500	-3.10260906348845	0
NA	-0.396346286729316	9.52862962780087	298.302498554996	213.108090744164	-3.93642889061344	0
NA	-0.677968722708216	-14.6030216089375	137.764201685735	84.567966151457	-1.10274607275477	0
NA	0.226734829296152	10.0138081250747	323.017393137419	244.496514228205	-2.82019490351681	0
NA	1.04974887177324	-15.1522489179993	186.856060741102	249.086452818499	-3.42142614042423	0
NA	-0.541284973665966	-2.48577825116902	-19.0204441359303	107.312990274439	-4.61028987621359	0
NA	1.01861354371838	-64.9405999206395	367.075384993246	162.567866166719	-3.84598382547531	0
2022-02-04 18:07:28	-2.31751076527738	-3.97302639505646	53.3092320704473	213.279978131075	-0.00485579569338308	0
NA	-2.39254005656839	-35.6700481342068	387.99251688846	385.150167675842	-0.00479178287451891	0
NA	2.92604431311094	-2.5973651826307	277.268523628067	476.064678127545	-4.99693380983908e-11	0
NA	-1.80199467677234	-16.0275424031054	391.882411807405	168.673040279212	-0.00578481337554176	0
NA	-0.581282687025121	-17.4421628980723	-113.427949231632	264.798433656788	-1.4874537059072	0
NA	0.655956535622082	-0.971880612366689	441.899825368436	81.3783583256146	-2.36169377641451	0
NA	0.532613541349445	-4.11195812393061	402.678836051753	323.576329989757	-2.96002236521345	0
NA	-0.832957403060304	-15.1197896340147	145.272716368964	-125.209814145619	-0.26608822157152	0
NA	-0.587875655115283	-11.1293329034544	57.5379122165367	168.375706270529	-2.35462869404134	0
NA	2.57161204440117	-76.7651418174549	388.303834318675	201.062344979395	-3.01393764422612e-07	0
NA	-0.795494329931651	-21.5002748480467	317.030733270792	271.711910122845	-0.306829961306116	0
NA	0.278029217190367	27.9679860045196	413.385653742569	376.402342558253	-2.02774886456997	0
NA	-1.00433058236178	-39.091020108076	314.775395159629	-197.150508610385	-0.0372857669266416	0
NA	-0.382379673322937	-5.63162036996716	500	134.432575076351	-4.4006730814863	0
NA	3.47180395652521	-14.8666777192759	186.20864330689	500	-3.19364903310828e-20	0
NA	3.40029334461894	-12.8667498114777	214.048071905231	443.425655204526	-1.03025856042481e-18	0
NA	-0.259196595103696	-45.0101514658582	442.710120498995	-166.436951328276	-1.89060349432553	0
NA	0.712287870094747	-10.4491088783582	273.13078594743	147.833549340906	-3.35439064056327	0
NA	-0.440873477263948	-1.84870089226225	91.3817765761359	497.68509490013	-5.77813412654348	0
NA	0.164701243591468	-26.8356517721256	500	91.410924128719	-5.82337588723416	0
NA	2.83961044694574	-10.2447681423842	186.821908035693	500	-5.591003786293e-10	0
NA	-0.920962916396634	7.95626933232866	2.86704932273986	-3.30450558877209	-0.205297857613417	0
NA	-0.240939792259529	7.17009124204707	163.249787079345	-147.315020687512	-4.3552340423941	0
NA	-0.195041437275909	-55.991719807564	180.201821983292	-0.298761282852922	-1.79614831944682	0
NA	-0.419259172007148	-11.0362351717537	427.238210158912	14.7302723065073	-4.92130850986693	0
NA	-1.47763944047984	27.9753235367576	74.7293667958722	59.1698979259533	-0.00785897036453267	0
NA	-0.860109458640723	-17.7353938563239	244.406530557257	-111.557713169153	-0.186646760724667	0
NA	-0.921235021916009	-19.6863398927246	253.98234052263	-65.5060397103841	-0.0974246422585579	0
NA	-0.704046835821322	15.8648920500097	290.148315500076	161.376477767343	-2.68327816268742	0
NA	1.02211961978051	-22.4689850927096	332.240651781902	4.01215228029392	-3.55587613029694	0
NA	0.542178099487638	2.41406511064129	361.067936465122	230.05748500042	-2.48438375618339	0
NA	-0.284063490468255	-15.0377559177914	304.626875662071	266.948640541136	-6.703291190947	0
NA	1.60384339295331	-26.0275172770916	276.27360295416	400.955057057626	-0.194886151360533	0
NA	0.308613053360684	-73.4118535741802	199.219644118776	500	-3.34461546325624	0
NA	-1.99307171806025	15.370666559721	261.64790868943	61.9523783550634	-0.00529962803855273	0
NA	0.257454189657529	-25.2755473733803	-45.5250163213961	347.186502122299	-4.36186203841559	0
NA	1.30599187218162	-37.9699847976274	500	250.97297101886	-3.00132086819112	0
NA	0.278534863263087	-35.900726502957	172.351121455049	275.765852446137	-4.2595496268697	0
NA	0.280471505998142	-14.2776316662855	243.243854066053	500	-5.20967446290628	0
NA	-0.219179462843998	68.144139005858	123.833046159191	-55.1480984299893	-2.41292562051624	0
NA	0.444429582361809	-28.9619353379786	320.746616833908	102.55060370535	-5.95456943655901	0
NA	-2.58069370385355	-0.327915637830948	35.4821001754406	323.266177205736	-0.0046695906708908	0
NA	0.274525111768029	-7.02948787513289	500	61.3991551539904	-3.71314457622444	0
NA	-0.453509839706234	9.58613803093566	288.741882940241	337.305432495971	-3.68505665483764	0
NA	-0.711385330868261	3.22570378089015	313.897688946639	-68.1528427246618	-2.3248461153255	0
NA	-1.28854657964887	-12.4579152561243	212.630767662138	218.850110881282	-0.0111297358357259	0
NA	0.149860440077614	-43.3754103296478	128.485915617446	407.978788774513	-3.64683441042978	0
NA	3.50263009660195	-3.63609142212847	269.505981510016	413.236932676945	-6.60577869982975e-21	0
NA	-0.0287977307939425	-17.534637266988	154.46747365824	15.8012281209619	-7.4542449473819	0
NA	0.431121995848475	-15.0864199136161	199.827514667843	76.9408556147293	-5.18277729088075	0
NA	0.318576009462041	-29.8529245349479	276.42148674874	500	-6.59580658929033	0
NA	1.45650243779221	19.3311748081181	404.8698262156	182.167635817177	-0.160528266265729	0
NA	-0.175993967625892	-13.0802251522717	214.010481765636	148.145317289669	-6.6431948964907	0
NA	1.27659951989003	-11.1769055761993	-51.9687551153686	52.0250306723643	-1.65230707506284	0
NA	-0.686722297884306	1.88334836186845	-74.8668910330794	38.5334465378387	-2.52116992717066	0
NA	0.357050673577343	-70.4681075876242	110.309004656796	157.767197769052	-3.47195088362769	0
NA	0.120063783455021	-21.4560642542047	124.463096428451	166.666666666667	-6.31864206269082	0
NA	1.54045315181102	-4.9545946567984	181.473383470761	-92.4393740561327	-0.171517676339023	0
NA	0.519804896883446	-17.5488017763541	205.680718523225	325.93129317073	-5.16110626603881	0
NA	-2.04836101735559	-30.6276264236087	12.8749783118887	226.443962275258	-0.00519581087616879	0
NA	0.169164449457156	5.8054690476947	160.273538034403	500	-3.43586336488179	0
NA	0.200641290625994	-37.5310749542643	181.613410629966	166.666666666667	-4.02612552728875	0
