"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_none","I+Ig","none",3.98,5.79071277176693,0.568041716004921,-7.89847600095422,0.141701971450163,0.500666021175632,TRUE
