"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_log","I+Ig","log10",6.08,9.91013611247626,3.49339018927306,4.05633477237236,-13.5863637568574,2.75861264976373,TRUE
