"","id","cue","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9","default"
"1","R_log+I_log","R + I",10.2108120303496,7.09191650213922,11.5993855469742,19.2191449238958,14.5664471220405,-11.0349552338478,-20.5585131550708,48.2093668360072,-7.26335667029979,15.8658346733831,TRUE
