,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_none-I+Ig_log,R + I+Ig,10.09596268,0.159489086,2.627781893,-11.36284087,21.26445457,-16.72454648,9.833646,29.2372585,4.33813398,2.634237962,TRUE
