"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_log","I+Ig","log10",4.7,8.26368130672711,3.92295113122574,4.5172266301951,-13.2010059268632,1.90637853887082,TRUE
