,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_none-I+Ig_log,R + I+Ig,9.596311876,-0.102722116,10.41221339,-16.12415289,28.10478863,-12.49241954,12.716869,36.77364433,7.115065863,6.654730056,FALSE
