,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_none-I_log,R + I,10.09975141,-9.429099863,-439.5120669,85.9998451,118.4960443,-243.9076831,33.3820596,-30.86238872,-25.40365068,-88.63620385,FALSE
