"","id","cue","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9","default"
"1","R_log+I+Ig_log","R + I+Ig",7.10425803195457,-5.65796552709708,-490.076513354242,-1000.22756898037,59.4050600013054,-257.288592636498,-199.057426508082,69.6554842371833,-21.6436229391595,-42.1544091195577,FALSE
