"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_log","I+Ig","log10",3.98,6.78638337020855,4.2589099153036,5.45186641029782,-13.241929544489,1.2294000753677,FALSE
