"","id","cue","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9","default"
"1","R_log+I+Ig_log","R + I+Ig",8.54301449050472,-6.16480992482262,-494.06863272863,-1000.19036094295,54.0054223092099,-258.041613345194,-187.366632142891,41.2863219689042,-23.3554415513906,-50.0522536104233,FALSE
