,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_log-I+Ig_log,R + I+Ig,9.666215759,-12.35242433,-476.3172453,-982.825788,55.87939025,-277.4971012,-159.064921,51.91390021,-15.19991721,-47.21313181,FALSE
