"","id","cue","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9","default"
"1","R_none+I_log","R + I",9.62303472192814,-9.67318889534682,-439.914602390068,86.1990774333461,119.377570386669,-244.349023627467,33.5976756439605,-29.0009980717043,-24.2599675560419,-86.3545695492023,FALSE
