,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_none-I_log,R + I,7.178041378,12.23403398,4.700897296,-3.68510103,50.99400014,-15.31478969,-6.460491851,63.40782089,-8.406318079,12.81467124,TRUE
