"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","R_none","I+Ig_log","R","I+Ig log",9.66159553568585,-9.33678217818957,199.118512880314,-637.150912193298,-607.611170202919,-249.653099898088,-105.279494687899,350.002291676234,28.3945096362879,-67.697783943873
