"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","G_log","I+Ig_log","G log","I+Ig log",5.3345427005066,0.869998881891488,125.887826170828,-550.445140350531,481.049826945459,121.633618368112,419.704964410512,126.603649825148,-93.8926463964838,193.083996233811
