"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","G_log","Ig_none","G log","Ig",5.13608956257794,-7.09363628827577,-49.0475376379412,-75.235950300896,11.7873488706268,32.2298586509192,459.989424570462,57.7666523995655,-283.744213708684,-204.958333262722
