"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","R_log","I+Ig_log","R log","I+Ig log",9.47701569346981,-2.31086738882845,-24.6374916326737,539.607078917802,-995.399769478953,-229.313236656241,-212.267572139492,194.04249934975,-49.2469898405301,-50.0423299724374
