"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","Ig_log","I_none","Ig log","I",4.88392588067706,6.67819195675541,165.194417521248,895.242537572155,42.0531238033892,54.371647497036,-264.009647273251,-105.109100606783,163.617249419573,-67.6646731775986
