"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"par1","G_none","R_none","G","R",8.77577891514701,-9.9934561749416,10.6110305944228,19.2912029471852,-298.411677234457,-153.899977228158,19.7252268135144,998.061274367997,-36.541616830334,249.962093618654
