"","max_fitness"
"1",9.50725730907864
"2",9.48412530204667
"3",9.56733302112604
"4",9.48031184510873
"5",9.4885092204189
"6",9.47417138443642
"7",9.48706292323577
"8",9.52971719013772
"9",9.59964744201613
"10",9.49125818407186
"11",9.51300670950531
"12",9.48833336634024
"13",9.49898204402285
"14",9.47819107603342
"15",9.572684202373
"16",9.51155828888835
"17",9.48589388123061
"18",9.48376539396842
"19",9.49208256450555
"20",9.51111870199805
"21",9.4848481465436
"22",9.48380958585473
"23",9.49825238043711
"24",9.48866907199321
"25",9.48936640143569
"26",9.52095685174991
"27",9.51501230547992
"28",9.48394195015676
"29",9.52609913640901
"30",9.59118065752634
"31",9.48059203399833
"32",9.47697282972327
"33",9.51089044655664
"34",9.4697921190991
"35",9.50452265098333
"36",9.49080804264103
"37",9.47508316656294
"38",9.50589845276537
"39",9.50040469471293
"40",9.56149293749341
"41",9.63008845129455
"42",9.49156088709706
"43",9.48915503728371
"44",9.48301498900854
"45",9.48741560367389
"46",9.49879400139966
"47",9.4922733732919
"48",9.52411085193747
"49",9.51966446675052
"50",9.48349224405605
"51",9.51645373379059
"52",9.48758905846825
"53",9.47420548165341
"54",9.48771004730141
"55",9.49667551205815
"56",9.50528309432295
"57",9.49124507651559
"58",9.49311171581688
"59",9.48808324700473
"60",9.49071466045972
"61",9.5086908616054
"62",9.48431811720316
"63",9.47883736116432
"64",9.47432345930057
"65",9.57450126618159
"66",9.4996583909112
"67",9.6320096546728
"68",9.49936564450857
"69",9.50342241048276
"70",9.47846909121989
"71",9.48178284378112
"72",9.48954600961224
"73",9.49124520068602
"74",9.5125792153246
"75",9.5345926349952
"76",9.49428060552061
"77",9.50365351575993
"78",9.49204554740027
"79",9.52011921112095
"80",9.51928005047143
"81",9.506254704886
"82",9.54103979595384
"83",9.49386904111224
"84",9.47140970098466
"85",9.4774209656077
"86",9.47537681882304
"87",9.48875392547456
"88",9.55791034015671
"89",9.51525513179483
"90",9.48368040060353
"91",9.48638317035867
"92",9.48399089969576
"93",9.48336655260887
"94",9.49662364213508
"95",9.47082152548881
"96",9.47745071370244
"97",9.48535755048006
"98",9.5312238827943
"99",9.47992675422138
"100",9.70842904192676
"101",9.47986353693917
"102",9.49251054362572
"103",9.46875507408163
"104",9.59936868721806
"105",9.5233292760915
"106",9.47064819927049
"107",9.49526575859625
"108",9.50704982697557
"109",9.4933069682744
"110",9.49517874158644
"111",9.47651794729707
"112",9.58612970390744
"113",9.47881430216301
"114",9.49446786707042
"115",9.47253951563428
"116",9.48517386242133
"117",9.53176998717879
"118",9.48703301219365
"119",9.48109955519637
"120",9.51524541488807
"121",9.49586534130901
"122",9.5137368659528
"123",9.54344858366181
"124",9.62671645798873
"125",9.48166256632817
"126",9.48269576169009
"127",9.47029155335139
"128",9.47452126576463
"129",9.5435745785805
"130",9.47835626470457
"131",9.47413528070408
"132",9.49978283449138
"133",9.49008759412881
"134",9.50568676486684
"135",9.55345951801316
"136",9.49550738764113
"137",9.48656187668707
"138",9.48086475908839
"139",9.5115274984362
"140",9.57905526256949
"141",9.51038123064171
"142",9.5043998757847
"143",9.53172792081087
"144",9.48248939016828
"145",9.49178576580235
"146",9.49958433419643
"147",9.4823592949944
"148",9.55532359467278
"149",9.5386963064455
"150",9.48822228429897
"151",9.54488284098854
"152",9.53949410972387
"153",9.47818898952758
"154",9.49054407948065
"155",9.50856772599559
"156",9.47364280314364
"157",9.47915326113027
"158",9.52965280093953
"159",9.48003164194244
"160",9.48552235801114
"161",9.55589506584445
"162",9.51533204887368
"163",9.58755420127111
"164",9.47936441360904
"165",9.49267036812833
"166",9.47567457055654
"167",9.63903136336237
"168",9.47402111607974
"169",9.48250903471852
"170",9.5221654133067
"171",9.50439482833827
"172",9.52659804111501
"173",9.49549433425538
"174",9.53104958632925
"175",9.52085219628478
"176",9.4767148585568
"177",9.50677950931649
"178",9.48155904538275
"179",9.48146284431145
"180",9.50231972925427
"181",9.53741643955297
"182",9.4704161178058
"183",9.50083866813156
"184",9.49834004379237
"185",9.49591791617919
"186",9.49098634440736
"187",9.50872463686685
"188",9.48188583929304
"189",9.50145301773467
"190",9.48559228009216
"191",9.48785373612534
"192",9.49308366041263
"193",9.49862839431196
"194",9.48276806415261
"195",9.49316181700281
"196",9.48706064579594
"197",9.47616551765851
"198",9.47226284576171
"199",9.47632969103416
"200",9.53865932937502
"201",9.48826637931624
"202",9.47020090367904
"203",9.48309901694799
"204",9.49215557041648
"205",9.47531260148731
"206",9.48372879031897
"207",9.52480984115945
"208",9.49294075153628
"209",9.49137690694483
"210",9.54528063911754
"211",9.47782880756595
"212",9.51986602605567
"213",9.51424615913013
"214",9.48654179438
"215",9.47920681274174
"216",9.50199708148705
"217",9.54247258337504
"218",9.51297816601619
"219",9.4730688577214
"220",9.48150682923136
"221",9.51277038238277
"222",9.50962469638083
"223",9.48083289076519
"224",9.50253825290528
"225",9.59490086101675
"226",9.4996235297417
"227",9.47523576535329
"228",9.53843712687117
"229",9.50930472746626
"230",9.47116150276823
"231",9.51506463545656
"232",9.58624246991394
"233",9.48177431585392
"234",9.49686901566256
"235",9.48380062660805
"236",9.4866045714796
"237",9.5587886033798
"238",9.47780331219973
"239",9.51349987654911
"240",9.49569911752137
"241",9.48561350426128
"242",9.77097944516464
"243",9.50442116092387
"244",9.5262662700768
"245",9.49837624738842
"246",9.53363265760307
"247",9.50642058985979
"248",9.48137501970756
"249",9.47700579931239
"250",9.47227569994752
"251",9.55215650467685
"252",9.52379211326874
"253",9.47927477305904
"254",9.48491724804708
"255",9.50882553879568
"256",9.48834506323128
"257",9.4825755422841
"258",9.51478731076696
"259",9.48899163448609
"260",9.4774881290668
"261",9.477358673102
"262",9.47574442236104
"263",9.58749643248634
"264",9.48907259512086
"265",9.47711404403445
"266",9.48393923680444
"267",9.50046349084041
"268",9.47678686735972
"269",9.48563714748147
"270",9.49861622789314
"271",9.4815722751143
"272",9.49027141457284
"273",9.52226512515448
"274",9.52726499594931
"275",9.47667678152598
"276",9.50346570843241
"277",9.70046866372135
"278",9.47262312196398
"279",9.49893399083859
"280",9.4783049610056
"281",9.48416797570008
"282",9.4878184212468
"283",9.48602035545076
"284",9.54891856786007
"285",9.50339904221484
"286",9.47788579747485
"287",9.51850452546621
"288",9.48226575131976
"289",9.55573044050151
"290",9.48043051548975
"291",9.48853710857222
"292",9.47291161708517
"293",9.53537981788718
"294",9.48059374241065
"295",9.49041607859966
"296",9.48436871771696
"297",9.53663204440316
"298",9.47712107012761
"299",9.4891764300294
"300",9.48831626340725
"301",9.53313276548846
"302",9.50293180599499
"303",9.50340405233692
"304",9.55079299525857
"305",9.51689503220471
"306",9.48248951040701
"307",9.52041265078398
"308",9.47623508953184
"309",9.49662900723267
"310",9.48372898901099
