"","max_fitness"
"1",9.72163682952731
"2",9.42593527894663
"3",9.8819156993468
"4",9.29641345124408
"5",9.52424959159256
"6",8.86440655764305
"7",9.49596898696258
"8",9.81355060628397
"9",9.91227762692749
"10",9.5697746420552
"11",9.75271741543697
"12",9.52099419082005
"13",9.6599033821493
"14",9.19271380649723
"15",9.8880652930194
"16",9.74556035625958
"17",9.47036943038135
"18",9.41589015678906
"19",9.58170455745879
"20",9.74330682725788
"21",9.44501883133209
"22",9.41714600211316
"23",9.65308732809522
"24",9.52717802624935
"25",9.53949357717407
"26",9.78584119939976
"27",9.76199138470272
"28",9.42085726873371
"29",9.80299234357291
"30",9.90567364745727
"31",9.30802388859464
"32",9.11669733475157
"33",9.74211994913177
"34",7.82448105264299
"35",9.70391823696495
"36",9.56295236216156
"37",8.96216723074795
"38",9.71310915626947
"39",9.67243446020998
"40",9.87450715880493
"41",9.93097760847841
"42",9.57423432786186
"43",9.53583183379726
"44",9.39373730179644
"45",9.50318827528268
"46",9.65817416332208
"47",9.58437006178516
"48",9.79668636314261
"49",9.7810633177999
"50",9.40802530494042
"51",9.76824245365751
"52",9.50665754639877
"53",8.8683930334576
"54",9.50905167823287
"55",9.63734817109776
"56",9.70906901112962
"57",9.56957751703455
"58",9.59566445226551
"59",9.51627134051433
"60",9.56151155983632
"61",9.73009856973894
"62",9.43115238031111
"63",9.22764384137888
"64",8.88206363835278
"65",9.89002998807808
"66",9.66598168387281
"67",9.93195477336067
"68",9.66337852027841
"69",9.69612746390481
"70",9.2081636852926
"71",9.35317207472722
"72",9.54256158091044
"73",9.56957943395948
"74",9.7506467485037
"75",9.82617673223085
"76",9.61039198071333
"77",9.69779760936004
"78",9.58118441537687
"79",9.78276807427428
"80",9.77960101045262
"81",9.71539589573369
"82",9.84058317701964
"83",9.60533544756384
"84",8.3884223873737
"85",9.14638762459077
"86",8.98994747135542
"87",9.52870903335723
"88",9.86954772459675
"89",9.76306618140783
"90",9.41347184024048
"91",9.48141271926229
"92",9.42222156538634
"93",9.40434095398848
"94",9.63680459368372
"95",8.22363359579819
"96",9.14828562648031
"97",9.45767699242453
"98",9.81763429842437
"99",9.27974465266493
"100",9.95961998418258
"101",9.27693114221744
"102",9.58763018218503
"103",7.15589523933337
"104",9.91207202475039
"105",9.79410064621094
"106",8.1677917774785
"107",9.62196641213913
"108",9.72036808219444
"109",9.5982054302732
"110",9.62097701375415
"111",9.0841578436313
"112",9.90134390447898
"113",9.22646523672437
"114",9.61264795775567
"115",8.62779597751603
"116",9.45318942278361
"117",9.81907207567636
"118",9.49534287274968
"119",9.32806569589516
"120",9.76302330082534
"121",9.62867045795076
"122",9.75617556119027
"123",9.84540924072448
"124",9.92921382257318
"125",9.34888745741971
"126",9.38374299322465
"127",8.0400217824674
"128",8.90420712114408
"129",9.84565382480623
"130",9.20195485508578
"131",8.86008904628033
"132",9.66707648010138
"133",9.55155495270282
"134",9.71173162516482
"135",9.86288303021563
"136",9.62469746123796
"137",9.48532042330234
"138",9.31895264489193
"139",9.74540409745883
"140",9.89470699594123
"141",9.73943210555974
"142",9.70306800352776
"143",9.81896206778719
"144",9.37710501599459
"145",9.57748682963059
"146",9.66532923248755
"147",9.37284232085367
"148",9.86574679986436
"149",9.83561307920992
"150",9.51891045345552
"151",9.84815613752915
"152",9.83733659895671
"153",9.19260678627634
"154",9.55884494551365
"155",9.72939118834539
"156",8.79796074147842
"157",9.24355241452312
"158",9.81337279908664
"159",9.28437207230421
"160",9.46164369325346
"161",9.86660349010656
"162",9.76340606460118
"163",9.90259712691488
"164",9.25382600162731
"165",9.5897996307287
"166",9.01648588105616
"167",9.93536353280101
"168",8.84635462648784
"169",9.37774944046311
"170",9.79012650429139
"171",9.70303371667799
"172",9.80451636079822
"173",9.62455377323316
"174",9.81717020486877
"175",9.78546171436285
"176",9.09857874404457
"177",9.71869525546183
"178",9.345161995219
"179",9.34165396570539
"180",9.68788454280893
"181",9.83277491638563
"182",8.08677754442671
"183",9.67607363403042
"184",9.65391993127275
"185",9.62924434529815
"186",9.56568037903084
"187",9.73029093118853
"188",9.356775383405
"189",9.68108043834662
"190",9.46330687291069
"191",9.51185528098881
"192",9.59529594281435
"193",9.65663430005774
"194",9.3860438728215
"195",9.59631855338812
"196",9.49591738321029
"197",9.05713895870835
"198",8.57653741063826
"199",9.0699543327865
"200",9.83553245169118
"201",9.51973961272294
"202",8.00434089625401
"203",9.39630709375492
"204",9.58272713060302
"205",8.98402321126346
"206",9.41485203348327
"207",9.79894727812734
"208",9.59341338554997
"209",9.57153291761853
"210",9.84890236261722
"211",9.17162054874679
"212",9.78182200518594
"213",9.75853119139222
"214",9.48488480236399
"215",9.24620347447216
"216",9.6853863494913
"217",9.84348590298265
"218",9.75258134836776
"219",8.71556476643976
"220",9.34326398952286
"221",9.75157588892005
"222",9.73533649636744
"223",9.31769297525569
"224",9.68955536917131
"225",9.90866966840885
"226",9.66567396780253
"227",8.97683886291408
"228",9.83504571543091
"229",9.73356366349466
"230",8.32317046674664
"231",9.7622245358449
"232",9.90144411970972
"233",9.35286639444074
"234",9.63935769334005
"235",9.41689427360677
"236",9.48624872070028
"237",9.87079516147173
"238",9.17009027444626
"239",9.75506467566246
"240",9.62683605731633
"241",9.46381207177332
"242",9.97320161195434
"243",9.70321546102067
"244",9.8035057819289
"245",9.65426332376765
"246",9.82382012816735
"247",9.71644817958792
"248",9.33842325184737
"249",9.11895993438273
"250",8.57902407031362
"251",9.86081554637131
"252",9.79563888838692
"253",9.24950904079674
"254",9.44677381193234
"255",9.73086723798614
"256",9.52121188021964
"257",9.37989782617874
"258",9.76098508496622
"259",9.5329625681246
"260",9.15065132584796
"261",9.14238290375053
"262",9.02249444431649
"263",9.90254691315504
"264",9.53438691149095
"265",9.12628881181808
"266",9.42077907398979
"267",9.67293440592733
"268",9.10370313480312
"269",9.46437737082098
"270",9.65652054417991
"271",9.34565406736396
"272",9.55452084723257
"273",9.79047174023303
"274",9.80651702929624
"275",9.09581618436325
"276",9.69644045648094
"277",9.95746752572737
"278",8.64250546343894
"279",9.65946338553158
"280",9.19911494655977
"281",9.42710149843408
"282",9.51117174158916
"283",9.47326721597821
"284",9.85542657984914
"285",9.69595529215134
"286",9.17503088695898
"287",9.77659583211776
"288",9.36973220939856
"289",9.86635760131379
"290",9.30139241130778
"291",9.52476667018157
"292",8.69074324424943
"293",9.82806472472656
"294",9.30809138437765
"295",9.55682744124691
"296",9.43251406005652
"297",9.83098970386928
"298",9.12675955576101
"299",9.53620775706375
"300",9.52067038129475
"301",9.82256914409359
"302",9.6925163937387
"303",9.69599367771012
"304",9.85859145681737
"305",9.77009090963489
"306",9.37711624680765
"307",9.78385464593972
"308",9.06261529471851
"309",9.63685911016247
"310",9.41486129628024
"311",9.60708710057297
"312",9.68859071787699
"313",9.33529361803345
"314",9.7162830028709
"315",9.36622707030312
"316",9.31715741497561
"317",9.4580123977748
"318",9.52402345603982
"319",9.34832718943994
"320",8.93211700039859
"321",9.41194165774157
"322",9.90816264517365
"323",9.95065514588783
"324",9.55038369614885
"325",9.75872193935836
"326",9.80567278267409
"327",9.78933460474258
"328",9.70253504535634
"329",9.37076927551606
"330",9.53220382001027
"331",9.5559475819859
"332",7.70496692240747
"333",9.34681929761105
"334",9.36282933175694
"335",9.37097615460549
"336",9.58724121018953
"337",9.90432775356322
"338",9.04880873288567
"339",8.88944910535134
"340",9.8696020367621
"341",9.80855993245523
"342",9.68156222431617
"343",9.71702707583548
"344",9.68418038343645
"345",9.69674556209759
"346",8.95281060240447
"347",9.17169362921179
"348",9.5453664692248
"349",9.40497905243306
"350",9.08651713919312
"351",9.43901094214114
"352",9.61403846666962
"353",9.20471147293246
"354",9.73685880410696
"355",9.54804886932796
"356",9.15912969430147
"357",9.68835978214034
"358",9.70178981359135
"359",9.84758153435762
"360",9.10972954072437
"361",9.55812838591346
"362",9.76731418855459
"363",9.65288435398627
"364",9.12891166898083
"365",9.19162301130825
"366",9.34716130438599
"367",8.24619901429488
"368",9.74901434683235
