"","max_fitness"
"1",8.58181845167557
"2",7.12259514486265
"3",5.28952848035503
"4",6.22929152408297
"5",8.57709005133837
"6",5.00660963676825
"7",8.01811448244044
"8",7.06889662052351
"9",4.22002973129538
"10",9.38886320418749
"11",8.1504886232559
"12",8.50672822715132
"13",9.23983995475874
"14",5.79429467744847
"15",5.0888526372241
"16",8.25607695303823
"17",7.62678221206953
"18",7.02911521059685
"19",9.47997234884502
"20",8.28852075996912
"21",7.31854888299539
"22",7.04047541805504
"23",9.29479185705051
"24",8.64097560304223
"25",8.90684483980927
"26",7.60645609747126
"27",8.00767853365788
"28",7.07458914844893
"29",7.28375897308154
"30",4.46979048310612
"31",6.28932947875393
"32",5.55448880357407
"33",8.30545107773068
"34",4.01529230415275
"35",8.7976791802311
"36",9.3115052233209
"37",5.188760538296
"38",8.68833683112451
"39",9.12854516337121
"40",5.52115115358329
"41",3.46051632245812
"42",9.42922364891909
"43",8.82932286802156
"44",6.84202556847689
"45",8.1478096268816
"46",9.25417226789671
"47",9.49333524944631
"48",7.40602939004252
"49",7.69102215371101
"50",6.95990125158596
"51",7.90741708612943
"52",8.21352314579354
"53",5.01347973252119
"54",8.2601378085185
"55",9.40431961575
"56",8.73709431798616
"57",9.3868936650373
"58",9.52561640253132
"59",8.40668829188543
"60",9.29268180363526
"61",8.471224559696
"62",7.17361850016902
"63",5.92338202870671
"64",5.03739393290415
"65",5.02308216235154
"66",9.18744528644652
"67",3.4187796749312
"68",9.21026137689396
"69",8.88593174846959
"70",5.84962756609841
"71",6.55244611783673
"72",8.96981678703732
"73",9.38691598368528
"74",8.18144149216286
"75",6.79390831543912
"76",9.51866555117251
"77",8.86735544960792
"78",9.47708521456355
"79",7.66110422736384
"80",7.71646027575073
"81",8.66025368516832
"82",6.45360298101799
"83",9.52645235657785
"84",4.41370389798286
"85",5.64233688300424
"86",5.24602661295642
"87",8.67446996605615
"88",5.67022839645418
"89",7.99067325921295
"90",7.00747761840953
"91",7.78372221169853
"92",7.08733156382212
"93",6.92857554719196
"94",9.40762101872918
"95",4.27436724370345
"96",5.64819399611176
"97",7.46451625910116
"98",6.98219527959691
"99",6.14769486772631
"100",2.16984676496715
"101",6.13443097722923
"102",9.50654359619518
"103",3.71072318556391
"104",4.22795679162658
"105",7.45491968112594
"106",4.2328917622184
"107",9.48303328934161
"108",8.59797607583679
"109",9.52800922876833
"110",9.4869522196548
"111",5.46590235977281
"112",4.62827107413274
"113",5.91878221773375
"114",9.51357056595077
"115",4.6698164402507
"116",7.41111044096882
"117",6.95116496501428
"118",8.00731308095359
"119",6.39980958754627
"120",7.99135401629016
"121",9.4526481427962
"122",8.09804584008813
"123",6.33271884883455
"124",3.53536776115912
"125",6.52513799782008
"126",6.76495010043956
"127",4.14572255587652
"128",5.07730616231506
"129",6.32649682767048
"130",5.82707569846481
"131",4.99922256712926
"132",9.17768331566159
"133",9.13938003657321
"134",8.70508208002175
"135",5.86332361753567
"136",9.47144188417184
"137",7.84333671250703
"138",6.34843994344099
"139",8.2583382494199
"140",4.86322069637336
"141",8.34341849383131
"142",8.80750405092253
"143",6.95355101244034
"144",6.71596566958265
"145",9.45382256108684
"146",9.1932145740019
"147",6.68538815467015
"148",5.78135059656982
"149",6.57439155175655
"150",8.46225244377293
"151",6.26228927809165
"152",6.53291691084191
"153",5.79392137398241
"154",9.25557879431152
"155",8.48065849766242
"156",4.89889417824836
"157",5.98737131194335
"158",7.07262862514071
"159",6.16982328481395
"160",7.51336269404808
"161",5.75653905952717
"162",7.98527730455981
"163",4.58282377528827
"164",6.03069316797907
"165",9.51351707491982
"166",5.30347499502782
"167",3.2716534345603
"168",4.9760882957793
"169",6.72064789446286
"170",7.52869798935497
"171",8.8079015162679
"172",7.25354813848641
"173",9.47207967608695
"174",6.99215469103647
"175",7.61325633792194
"176",5.50421372441948
"177",8.61911633197378
"178",6.50183741776802
"179",6.48025925816893
"180",8.9748277600229
"181",6.64173855687332
"182",4.17655292410049
"183",9.09391086046643
"184",9.28830490341735
"185",9.44975155420878
"186",9.34475230491018
"187",8.46865409298345
"188",6.57584803237813
"189",9.04465445818396
"190",7.5343315842093
"191",8.31602015379354
"192",9.52513107132107
"193",9.26671517626806
"194",6.78232828063566
"195",9.52638985338403
"196",8.01722527543426
"197",5.39787860729866
"198",4.6095799481493
"199",5.42955931052727
"200",6.57631563762025
"201",8.47988810021092
"202",4.1228913664869
"203",6.86253257848144
"204",9.48538109807818
"205",5.23358352024122
"206",7.01978484358242
"207",7.36269420683301
"208",9.5220932549775
"209",9.40571430537028
"210",6.24294536082228
"211",5.72269315800618
"212",7.67773909418813
"213",8.061778327723
"214",7.83657432187834
"215",5.99839552422966
"216",9.00084642042355
"217",6.38132797869067
"218",8.1525300399954
"219",4.78117168574074
"220",6.49011911144839
"221",8.16759026974652
"222",8.4002682749588
"223",6.34149175509412
"224",8.95718594972346
"225",4.3576886408814
"226",9.19016978346464
"227",5.21866556324907
"228",6.58794371790484
"229",8.4244981976397
"230",4.35512675057869
"231",8.00399854449744
"232",4.6246517128299
"233",6.55048058382925
"234",9.39181853355612
"235",7.03819471296429
"236",7.8578417577108
"237",5.6331707288129
"238",5.71766235627664
"239",8.11499180348696
"240",9.4616028427217
"241",7.54075689978627
"242",1.53517944998285
"243",8.80580349778205
"244",7.27361475980343
"245",9.28561223806842
"246",6.84680824973252
"247",8.64721106799209
"248",6.4606878098013
"249",5.56094089745077
"250",4.61243189918157
"251",5.92159344254802
"252",7.42591903015845
"253",6.01228988145404
"254",7.33795003926385
"255",8.46093410291111
"256",8.51141051018362
"257",6.73636950673235
"258",8.02351198626395
"259",8.76735629139604
"260",5.65553576785665
"261",5.63007801324934
"262",5.31690308153942
"263",4.58466079119643
"264",8.79822461328982
"265",5.58210867534797
"266",7.07386273896756
"267",9.12384395798196
"268",5.5181862972935
"269",7.54798144297003
"270",9.26763393923378
"271",6.50489079183445
"272",9.18918132429853
"273",7.52235469261951
"274",7.21348617036661
"275",5.49675992819035
"276",8.88246384369998
"277",2.27039352760255
"278",4.68769553615855
"279",9.24351053296798
"280",5.81690423438868
