"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","Ig_none","I_none","Ig","I",8.00164343646373,-1.31969617182298,1.2163829582305,0.206240371511033,0.284164012405523,0.288564801991469
