"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_none","I_log","R","I log",9.5167936274957,1.88883667054059,4.58585402495798,-21.3363929410891,-14.3481950091021,-9.20706318057073
