"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_none","Ig_none","R","Ig",8.58859028560197,30.4238637912521,106.408102100549,-30.181365943583,30.4055687364872,62.4119957177162
