"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","Ig_none","I_log","Ig","I log",9.59413343595183,4.75142934198735,15.6163658970404,4.89504972533723,4.63688124363556,1.25289442293655
