"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","I_none","G log","I",9.51404271492314,-0.282511913960071,1.44902213260298,0.788684430582297,-0.610643019227769,0.150362501814065
