"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_none","I+Ig_log","R","I+Ig log",2.76843541308929e-05,0.969699154794198,0.489929397173928,0.491683966349985,0.376936868731225,0.412690641261292
