"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","R_none","Ig_log","R","Ig log",9.59601778759419,-0.00152445383093398,-2.44895441560236,1.00275289386613,-3.42209879314619,0.904280829697511
