"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_log","R_none","G log","R",9.52918159683001,-0.321505510730592,0.295735365783707,-2.78627370680876,0.385188347467782,0.955606221264518
