"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5"
"1","G_none","I+Ig_log","G","I+Ig log",4.1747217534294e-05,0.791052938077181,-0.503891517464588,0.689477322346456,0.177068097242845,0.475900595439708
