"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_log","I+Ig","log10",3.98,6.78640196085194,3.98476313731255,5.3679230473681,-12.5565710083118,1.22195028939687,TRUE
