"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_none","I+Ig","none",3.98,6.36811782418333,1.02384972791963,-49.1768444286291,1250.73649806657,-6.25263361562334,FALSE
