"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_none","I+Ig","none",4.7,6.9541039899351,0.214839156333386,-3.76194328096936,0.325618649364981,0.502359745345032,TRUE
