,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_log-I+Ig_log,R + I+Ig,9.560145416,6.330098519,6.341680976,4.044676993,11.9003086,-0.983268524,-18.52346964,48.72721181,-5.664238863,7.302020065,TRUE
