"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_log","I+Ig","log10",6.08,9.91018599682023,3.50590851067974,4.01944900251253,-13.5780963601993,2.73314680960355,FALSE
