,id,cue,fitness,par1,par2,par3,par4,par5,par6,par7,par8,par9,default
1,R_log-I+Ig_log,R + I+Ig,8.543014491,-6.164809925,-494.0686327,-1000.190361,54.00542231,-258.0416133,-187.3666321,41.28632197,-23.35544155,-50.05225361,FALSE
