"","id","cue","log","beta","fitness","par1","par2","par3","par4","default"
"1","I+Ig_none","I+Ig","none",4.7,7.66851618782395,0.623794386314092,-46.0986129602561,1250.75316982907,-6.19809061811952,FALSE
