"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","I+Ig_log","I_log","I+Ig log","I log",9.63669509291838,4.5243891241405,14.7505584608043,16.1062442881498,-5.09563836255636,-15.1010798832773,-7.37565216299083,-1.30463020282567,-1.50299249982505,-6.21641710970723
