"","id","id_b","label","label_b","fitness","par1","par2","par3","par4","par5","par6","par7","par8","par9"
"1","G_log","I+Ig_log","G log","I+Ig log",9.63022522375458,5.0798031627938,-6.37587962001391,-0.389694196075631,14.8113372890483,-15.8766897003885,-4.47752376092353,17.1426213408851,-5.80634971862414,-5.92823694092974
